Supplier_Item_ID,Title,Supplier_RRP,Publisher_Brand,Artist_Composer_Series,Instrument,Sub_Instrument,Product_Type,Quantity_on_hand,Last_Purchase_Cost,Barcode,Minimum_Sell,Category,Department,Last_Purchase_Date,Last_Sold_Date,Created_Date,Stock_Availability_from_Supplier,Supplier_ID,Quantity_Availability,Product_Barcode,Active
10812,AQUILA NEW NYLGUT UKE CONCERT 7U,13.99,AQUILA,NYLGUT,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,12,8.32,930035010532,13.95,NONE,ACCESSORIES,03/05/2023,25/09/2025,19/09/2016,Y,PAYTONS,Y,8052405531056,Y
10814,AQUILA NEW NYLGUT UKE TENOR 10U,13.99,AQUILA,NYLGUT,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,15,7.96,930035010533,13.95,NONE,ACCESSORIES,14/07/2025,04/09/2025,19/09/2016,Y,PAYTONS,Y,8052405531155,Y
10816,AQUILA NEW NYLGUT UKE BARITONE 21U,15.50,AQUILA,NYLGUT,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,4,8.96,930035010534,15.50,NONE,ACCESSORIES,08/01/2026,19/10/2025,10/12/2018,Y,PAYTONS,Y,,Y
10817,AQUILA NEW NYLGUT BARITONE 23U GCEA,13.95,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,4,8.08,930035010665,0,NONE,ACCESSORIES,03/02/2026,05/02/2026,20/09/2018,Y,PAYTONS,Y,,Y
108175,Aquila Uke 3rd String-NewNylgut - Baritone 49U,5.00,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,5,3.17,930035011722,0,NONE,ACCESSORIES,29/09/2023,28/09/2023,22/03/2021,Y,PAYTONS,Y,,Y
10820,AQUILA NEW NYLGUT LOW G SET SOPRANO 5U,13.95,AQUILA,NYLGUT,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,2,8.31,930035010535,13.95,NONE,ACCESSORIES,02/02/2023,19/10/2025,22/03/2021,Y,PAYTONS,Y,,Y
10826,AQUILA NEW NYLGUT LOW G SOPRANO 6U,5.00,AQUILA,NYLGUT,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,11,2.96,930035010538,5.00,NONE,ACCESSORIES,13/01/2025,30/05/2024,23/03/2020,Y,PAYTONS,Y,,Y
10828,AQUILA NEW NYLGUT LOW G CONCERT 9U,5.00,AQUILA,NYLGUT,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,6,3.06,930035010539,5.00,NONE,ACCESSORIES,16/11/2021,24/12/2025,22/03/2021,Y,PAYTONS,Y,,Y
10830,AQUILA NEW NYLGUT LOW G TENOR 16U,5.00,AQUILA,NYLGUT,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,3,2.89,930035010540,5.00,NONE,ACCESSORIES,08/01/2026,04/01/2026,10/02/2020,Y,PAYTONS,Y,,Y
10834,AQUILA RED SERIES UKE CONCERT 85U,14.50,AQUILA,RED SERIES,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,2,8.59,930035010542,14.50,NONE,ACCESSORIES,24/11/2025,23/11/2025,07/03/2021,Y,PAYTONS,Y,,Y
10840,AQUILA RED SERIES UKE CONCERT LOW G 71U,4.75,AQUILA,RED SERIES,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,2,2.76,930035010545,4.75,NONE,ACCESSORIES,19/02/2026,18/12/2025,22/03/2021,N,PAYTONS,Y,,Y
108405,Aquila Uke String-Red LowG Wound Concert 135U,4.95,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,1,2.90,930035011498,4.95,NONE,ACCESSORIES,16/02/2022,04/05/2023,22/03/2021,Y,PAYTONS,Y,,Y
10841,AQUILA RED UKE TENOR LOW G 72U,9.99,AQUILA,RED SERIES,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,8,2.91,930035010904,9.99,NONE,ACCESSORIES,15/01/2026,15/01/2026,24/07/2018,Y,PAYTONS,Y,,Y
10842,AQUILA RED SERIES UKE TENOR LOW G 76U,4.85,AQUILA,RED SERIES,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,7,3.01,930035010546,4.85,NONE,ACCESSORIES,06/10/2023,12/10/2023,17/07/2018,Y,PAYTONS,Y,,Y
10844,AQUILA SUPER NYLGUT SOPRANO 100U,14.00,AQUILA,SUPER NYLGUT,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,3,8.84,930035010547,13.95,NONE,ACCESSORIES,05/05/2023,27/07/2025,09/02/2020,Y,PAYTONS,Y,,Y
10847,AQUILA SUPERNYLGUT CONC W/LOWG 104U,15.25,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,12,9.11,930035010766,15.25,NONE,ACCESSORIES,28/08/2025,29/08/2024,01/06/2020,Y,PAYTONS,Y,,Y
10848,AQUILA SUPER NYLGUT TENOR 106U,14.00,AQUILA,SUPER NYLGUT,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,2,8.13,930035010549,13.95,NONE,ACCESSORIES,18/06/2025,19/06/2025,11/02/2020,Y,PAYTONS,Y,,Y
10849,AQUILA SUPERNYLGUT TENORW/LOWG 107U,15.95,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,9,8.98,930035010767,15.95,NONE,ACCESSORIES,10/05/2024,16/11/2025,16/10/2018,Y,PAYTONS,Y,,Y
108495,Aquila Uke SET-SuperNylgut-Barit LowD 128U,16.40,Aquila,,UKULELES,UKULELES,MUSICAL,1,9.99,930035012189,0,NONE,GUITARS,13/08/2025,18/12/2025,08/06/2025,Y,PAYTONS,Y,,Y
10850,AQUILA LAVA UKE CONCERT 112U,14.00,AQUILA,LAVA SERIES,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,2,8.76,930035010550,13.95,NONE,ACCESSORIES,15/02/2024,30/05/2024,22/03/2021,Y,PAYTONS,Y,,Y
108515,Aquila Uke SET-Lava w/High G -Tenor 114U,14.00,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,1,7.82,930035011496,0,NONE,ACCESSORIES,01/09/2023,17/08/2023,22/03/2021,Y,PAYTONS,Y,,Y
108516,Aquila Uke SET-Lava w/Low G -Tenor 115U,15.00,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,1,8.69,930035011743,0,NONE,ACCESSORIES,19/12/2023,11/07/2024,22/03/2021,Y,PAYTONS,Y,,Y
10858,AQUILA BASS UKULELE STRING SET THUNDERGUT 68U,45.00,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,1,29.74,930035010554,44.95,NONE,ACCESSORIES,15/01/2025,14/01/2026,03/10/2018,Y,PAYTONS,Y,,Y
10860,AQUILA NEW NYLGUT BANJO UKE 42U,12.95,AQUILA,NYLGUT,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,1,7.77,930035010555,12.95,NONE,ACCESSORIES,19/02/2026,15/02/2026,21/02/2021,Y,PAYTONS,Y,,Y
10865,AQUILA RED BANJO UKE W/HIGH G 90U,14.30,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,1,8.33,930035010769,33.50,NONE,ACCESSORIES,19/02/2026,15/02/2026,22/03/2021,Y,PAYTONS,Y,,Y
10870,AQUILA GUITARLELE UKE SET 96C,19.99,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,4,11.28,930035010905,19.99,NONE,ACCESSORIES,08/01/2026,24/04/2024,17/07/2018,Y,PAYTONS,Y,,Y
10877,Aquila Guitarlele Uke StringSet Red (E-Tuning) 153C,28.75,Aquila,,UKULELES,UKULELES,MUSICAL,1,16.86,930035012192,0,NONE,GUITARS,28/01/2026,29/01/2026,08/07/2025,Y,PAYTONS,Y,,Y
10880,AQUILA CHARANGO 8-STR SET 1CH,16.95,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,29,37.29,930035010907,16.95,NONE,ACCESSORIES,19/02/2026,07/12/2025,31/07/2018,N,PAYTONS,Y,,Y
10889,Aquila Uke SET - B-Black w/Wound Low G Tenor,17.95,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,2,10.46,930035012488,0,NONE,ACCESSORIES,19/02/2026,05/02/2026,25/09/2025,Y,PAYTONS,Y,,Y
10890,AQUILA SUGAR UKE SET SOPRANO 150U,14.00,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,3,8.22,930035011130,13.95,NONE,ACCESSORIES,11/03/2024,29/02/2024,22/03/2021,Y,PAYTONS,Y,,Y
10891,AQUILA SUGAR UKE SOPRAN W/LOWG 151U,15.25,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,1,8.90,930035011131,0,NONE,ACCESSORIES,28/10/2024,31/10/2024,22/03/2021,Y,PAYTONS,Y,,Y
10893,AQUILA SUGAR UKE SET CONCERT 152U,14.25,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,2,8.26,930035011132,14.25,NONE,ACCESSORIES,19/08/2024,08/08/2024,22/03/2021,Y,PAYTONS,Y,,Y
10894,AQUILA SUGAR UKE CONCRT W/LOWG 153U,15.25,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,2,8.83,930035011133,15.25,NONE,ACCESSORIES,01/07/2024,21/09/2025,22/03/2021,Y,PAYTONS,Y,,Y
10896,AQUILA SUGAR UKE SET TENOR 154U,14.25,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,2,8.35,930035011134,14.25,NONE,ACCESSORIES,28/10/2025,23/10/2025,22/03/2021,Y,PAYTONS,Y,,Y
10897,AQUILA SUGAR UKE TENOR W/LOWG 155U,15.25,AQUILA,,STRINGS FRETTED,UKULELE STRINGS,MUSICAL,10,8.84,930035011135,15.25,NONE,ACCESSORIES,01/02/2023,04/01/2026,22/03/2021,Y,PAYTONS,Y,,Y
10940,03 INCH DRUM PRACTICE PAD,17.95,KACES,PUCK,DRUMS,PRACTICE PADS,MUSICAL,2,6.79,930035009554,14.95,NONE,DRUM DEPT,11/12/2025,07/12/2025,22/03/2021,Y,PAYTONS,Y,,Y
1095N,V-CASE POLYFOAM ELECTRIC CASE,109.00,V-CASE,,GUITARS,CASES ELECTRIC GTR,MUSICAL,1,64.27,930004029952,107.95,NONE,GUITARS,09/02/2026,05/02/2026,10/03/2020,,AMS,Y,,Y
10972,AQUILA OUD ARABIC CGDAFC,42.00,AQUILA,,STRINGS FRETTED,OTHERS,MUSICAL,2,24.89,930035010556,41.95,NONE,ACCESSORIES,11/08/2025,10/08/2025,22/03/2021,Y,PAYTONS,Y,,Y
10BIG,1.00MM PICK BIG STUBBIE Q/P24,1.50,JIM DUNLOP,BIG STUBBIE,GUITARS,PICKS,MUSICAL,12,0.95,930004002891,1.30,NONE,GUITARS,10/02/2026,07/02/2026,17/03/2020,,AMS,Y,,Y
10BLK,1.00MM PICK TORTEX BLACK GOLD JAZZ Q/P72,1.00,JIM DUNLOP,BLACK GOLD,GUITARS,PICKS,MUSICAL,8,0.59,930004002892,1.00,NONE,GUITARS,21/01/2026,06/02/2026,27/05/2020,,AMS,Y,,Y
10FIN,1.00MM PICK TORTEX SHARK FINS Q/P72,0.95,JIM DUNLOP,SHARK FINS,GUITARS,PICKS,MUSICAL,92,0.56,930004003052,0.80,NONE,GUITARS,19/02/2024,16/10/2025,16/03/2020,,AMS,Y,,Y
10FLJ3,TORTEX FLEX 1.0 JAZZ III PICK,1.00,JIM DUNLOP,,GUITARS,PICKS,MUSICAL,48,0.59,930004029384,1.00,NONE,GUITARS,29/01/2026,29/01/2026,14/02/2020,,AMS,Y,,Y
10FLS,DUNLOP 1.0 TORTEX FLEX STD,1.00,JIM DUNLOP,,GUITARS,PICKS,MUSICAL,181,0.59,930004028626,1.00,NONE,GUITARS,09/02/2026,08/02/2026,21/06/2018,,AMS,Y,,Y
10FLT,DUNLOP 1.0 TORTEX FLEX TRI,0.95,JIM DUNLOP,,GUITARS,PICKS,MUSICAL,55,0.59,930004028627,0.80,NONE,GUITARS,05/01/2026,18/01/2026,16/03/2020,,AMS,Y,,Y
10FLWS,FLOW STANDARD 1.0 PICK,1.95,JIM DUNLOP,,GUITARS,PICKS,MUSICAL,12,1.23,930004029657,1.50,NONE,GUITARS,17/02/2026,12/02/2026,30/10/2018,,AMS,Y,,Y
10FXL,TORTEX FLEX JAZZ III XL 1.0,0.95,JIM DUNLOP,,GUITARS,PICKS,MUSICAL,96,0.59,930004029528,0.80,NONE,GUITARS,22/12/2025,21/12/2025,13/04/2020,,AMS,Y,,Y
10GRY,1.00MM PICK NYLON GREY Q/P72,1.00,JIM DUNLOP,GREYS,GUITARS,PICKS,MUSICAL,154,0.56,930004000116,1.00,NONE,GUITARS,10/02/2026,15/02/2026,07/03/2018,,AMS,Y,,Y
10HWF,JAMES HETFIELD WHITE FANG,2.95,JIM DUNLOP,,GUITARS,PICKS,MUSICAL,4,1.74,930004030342,2.95,NONE,GUITARS,11/12/2025,11/12/2025,04/03/2020,,AMS,Y,,Y
10JAZ,1.00MM PICK TORTEX BLACK GOLD JAZZ Q/P72,1.00,JIM DUNLOP,BLACK GOLD JAZZ,GUITARS,PICKS,MUSICAL,34,0.59,930004003007,1.00,NONE,GUITARS,27/01/2026,22/01/2026,30/10/2018,,AMS,Y,,Y
10JTT,1.00 TORTEX JAZZ 3 XL PICKS,1.00,JIM DUNLOP,TORTEX JAZZ,GUITARS,PICKS,MUSICAL,2,0.59,930004025186,1.00,NONE,GUITARS,12/01/2026,05/02/2026,13/02/2020,,AMS,Y,,Y
10JTW,1.00 TORTEX JAZZ WHITE,0.95,JIM DUNLOP,TORTEX JAZZ,GUITARS,PICKS,MUSICAL,7,0.59,930004025187,0.80,NONE,GUITARS,09/12/2025,05/02/2026,16/03/2020,,AMS,Y,,Y
10MAX,1.00MM NYLON MAX GRIP PICK,1.00,JIM DUNLOP,MAX GRIP,GUITARS,PICKS,MUSICAL,124,0.59,930004016587,1.00,NONE,GUITARS,10/12/2025,15/02/2026,21/06/2018,,AMS,Y,,Y
10SHA,1.00MM PICK TORTEX SHARP Q/P72,1.00,JIM DUNLOP,SHARPS,GUITARS,PICKS,MUSICAL,21,0.59,930004003013,1.00,NONE,GUITARS,10/02/2026,05/02/2026,05/02/2020,,AMS,Y,,Y
10SMAL,1.00MM PICK TORTEX SMALL Q/P36,0.95,JIM DUNLOP,TORTEX SMALL,GUITARS,PICKS,MUSICAL,9,0.56,930004002894,0.80,NONE,GUITARS,25/03/2025,18/01/2026,16/03/2020,,AMS,Y,,Y
10STUB,1.00MM PICK STUBBIE Q/P24,1.50,JIM DUNLOP,STUBBIES,GUITARS,PICKS,MUSICAL,15,0.95,930004002895,20.64,NONE,GUITARS,17/02/2026,13/02/2026,08/02/2019,,AMS,Y,,Y
10TEAR,1.00MM PICK TORTEX TEAR DROP Q/P72,0.95,JIM DUNLOP,TEAR DROP,GUITARS,PICKS,MUSICAL,8,0.59,930004002896,0.80,NONE,GUITARS,10/02/2026,05/02/2026,07/02/2020,,AMS,Y,,Y
10TFL,PDUNLOP 1.0 TORTEX FLOW PICK,1.00,JIM DUNLOP,,GUITARS,PICKS,MUSICAL,18,0.59,930004030247,1.00,NONE,GUITARS,27/01/2026,22/01/2026,29/07/2019,,AMS,Y,,Y
10TOR,1.00MM PICK TORTEX STANDARD Q/P72,1.00,JIM DUNLOP,STANDARDS,GUITARS,PICKS,MUSICAL,208,0.53,930004002897,1.00,NONE,GUITARS,28/01/2026,15/02/2026,07/03/2018,,AMS,Y,,Y
10TOT3,1.00MM PICK TORTEX T3,1.00,JIM DUNLOP,TORTEX TIII,GUITARS,PICKS,MUSICAL,85,0.59,930004017587,1.00,NONE,GUITARS,24/09/2025,07/12/2025,17/01/2020,,AMS,Y,,Y
10TRI,1.00MM PICK TORTEX TRIANGLE Q/P72,1.00,JIM DUNLOP,TRIANGLES,GUITARS,PICKS,MUSICAL,26,0.59,930004003008,1.00,NONE,GUITARS,03/02/2026,15/02/2026,02/10/2016,,AMS,Y,,Y
10TWG,1.00MM PICK WEDGE Q/P72,0.95,JIM DUNLOP,THE WEDGE,GUITARS,PICKS,MUSICAL,15,0.59,930004009137,0.80,NONE,GUITARS,03/02/2026,05/02/2026,08/03/2020,,AMS,Y,,Y
10ULT,1.00MM PICK ULTEX Q/P72,1.50,JIM DUNLOP,HORN,GUITARS,PICKS,MUSICAL,7,0.95,930004009375,1.00,NONE,GUITARS,10/02/2026,08/02/2026,17/02/2020,,AMS,Y,,Y
10UPG,DUNLOP 1.0MM ULTEX PRIMETONE GTR PICK STANDART,5.95,DUNLOP,ULTEX PRIMETONE,GUITARS,PICKS,MUSICAL,29,3.51,930004026055,0,NONE,GUITARS,28/10/2025,29/10/2025,03/03/2022,,AMS,Y,,Y
10UPS,1.0MM ULTEX PRIMETONE GTR PICK STANDARD SHAPE,5.95,JIM DUNLOP,ULTEX PRIMETONE,GUITARS,PICKS,MUSICAL,1,3.51,930004025324,0,NONE,GUITARS,07/01/2026,08/01/2026,03/03/2022,,AMS,Y,,Y
10USH,1.00MM ULTEX SHARP PICK,1.50,JIM DUNLOP,ULTEX SHARP,GUITARS,PICKS,MUSICAL,16,0.95,930004016588,1.00,NONE,GUITARS,11/02/2026,15/02/2026,24/03/2018,,AMS,Y,,Y
10UXT,1.00MM PICK TRIANGLE,1.50,JIM DUNLOP,ULTEX,GUITARS,PICKS,MUSICAL,24,0.95,930004015023,1.00,NONE,GUITARS,03/02/2026,29/01/2026,12/02/2020,,AMS,Y,,Y
11/FRFR112MK2,Headrush 2500 watt 12inch Powered Speaker w Bluetooth,689.00,HeadRush,,SOUND REINFORCEMENT,POWERED SPEAKERS,MUSICAL,1,458.22,930014024540,0,NONE,ACCESSORIES,10/02/2026,07/02/2026,14/02/2024,,ELECTRI,Y,,Y
1100293,12 INCH DRUM HEAD COATED BLACK SINGLE PLY JD12,54.00,AQUARIAN,JACK DE JOHNETTE,DRUMS,DRUM HEADS/SKINS,MUSICAL,1,30.06,930006008556,0,NONE,DRUM DEPT,23/10/2025,16/10/2025,01/02/2023,N,AUSTRAL,Y,,Y
1100295,14 INCH DRUM HEAD COATED BLACK SINGLE PLY JD14,58.00,AQUARIAN,JACK DE JOHNETTE,DRUMS,DRUM HEADS/SKINS,MUSICAL,1,34.95,930006008278,0,NONE,DRUM DEPT,06/01/2026,30/11/2025,01/02/2023,Y,AUSTRAL,Y,,Y
1100297,16 INCH DRUM HEAD COATED BLACK SINGLE PLY JD16,62.00,AQUARIAN,JACK DE JOHNETTE,DRUMS,DRUM HEADS/SKINS,MUSICAL,1,41.58,930006008558,0,NONE,DRUM DEPT,23/10/2025,16/10/2025,01/02/2023,Y,AUSTRAL,Y,,Y
1100298,18 INCH DRUM HEAD COATED BLACK SINGLE PLY JD18,79.00,AQUARIAN,JACK DE JOHNETTE,DRUMS,DRUM HEADS/SKINS,MUSICAL,1,23.06,930006008559,0,NONE,DRUM DEPT,23/10/2025,16/10/2025,01/02/2023,Y,AUSTRAL,Y,,Y
1100312,10 INCH DRUM HEAD CLEAR 2 PLY PF10,39.00,AQUARIAN,PERFORMANCE II,DRUMS,DRUM HEADS/SKINS,MUSICAL,1,20.69,930006008190,0,NONE,DRUM DEPT,14/02/2024,14/02/2024,19/09/2022,N,AUSTRAL,Y,,Y
1100315,14 INCH DRUM HEAD CLEAR 2 PLY PF14,49.00,AQUARIAN,PERFORMANCE II,DRUMS,DRUM HEADS/SKINS,MUSICAL,3,14.31,930006008193,0,NONE,DRUM DEPT,14/02/2024,14/02/2024,01/02/2023,Y,AUSTRAL,Y,,Y
1100354,13 INCH DRUM HEAD CLEAR W/POWER DOT 2 PLY PFPD13,49.00,AQUARIAN,PERFORMANCE II,DRUMS,DRUM HEADS/SKINS,MUSICAL,1,16.28,930006008207,0,NONE,DRUM DEPT,11/12/2025,25/09/2025,01/02/2023,Y,AUSTRAL,Y,,Y
1100477,16 INCH DRUM HEAD CLEAR 2 PLY RSP2-16,56.00,AQUARIAN,RESPONSE 2,DRUMS,DRUM HEADS/SKINS,MUSICAL,1,32.56,930006008215,0,NONE,DRUM DEPT,11/08/2025,31/07/2025,01/02/2023,Y,AUSTRAL,Y,,Y
1100512,10 INCH DRUM HEAD CLEAR W/POWER DOT RSP2-PD10,40.00,AQUARIAN,RESPONSE 2,DRUMS,DRUM HEADS/SKINS,MUSICAL,2,12.46,930006008655,0,NONE,DRUM DEPT,10/04/2024,10/04/2024,01/02/2023,Y,AUSTRAL,Y,,Y
1100513,12 INCH DRUM HEAD CLEAR W/POWER DOT RSP2-PD12,46.00,AQUARIAN,RESPONSE 2,DRUMS,DRUM HEADS/SKINS,MUSICAL,1,13.75,930006008656,0,NONE,DRUM DEPT,10/04/2024,10/04/2024,01/02/2023,Y,AUSTRAL,Y,,Y
1100530,10 INCH SNARE DRUM HEAD CLEAR SNARE SIDE CCSN10,31.00,AQUARIAN,CLASSIC CLEAR,DRUMS,DRUM HEADS/SKINS,MUSICAL,1,8.03,930006008248,0,NONE,DRUM DEPT,05/01/2024,04/01/2024,01/02/2023,Y,AUSTRAL,Y,,Y
1100543,14 INCH SNARE DRUM HEAD CLEAR SNARE SIDE HPSN14,38.00,AQUARIAN,HI-PERFORMANCE,DRUMS,DRUM HEADS/SKINS,MUSICAL,1,23.62,930006008254,0,NONE,DRUM DEPT,22/04/2025,06/02/2025,01/02/2023,Y,AUSTRAL,Y,,Y
1100595,14 INCH DRUM HEAD COATED SINGLE PLY TCSX14,50.00,AQUARIAN,STUDIO-X,DRUMS,DRUM HEADS/SKINS,MUSICAL,1,27.73,930006008292,0,NONE,DRUM DEPT,01/10/2024,15/09/2024,01/02/2023,Y,AUSTRAL,Y,,Y
1100615,14 INCH DRUM HEAD COATED W/POWER DOT EN TCSXPD14,52.00,AQUARIAN,STUDIO-X,DRUMS,DRUM HEADS/SKINS,MUSICAL,1,32.42,930006008702,0,NONE,DRUM DEPT,22/04/2025,,01/02/2023,Y,AUSTRAL,Y,,Y
1100662,20 INCH BASS DRUM HEAD CLEAR SINGLE PLY SKI20,92.00,AQUARIAN,SUPER-KICK I,DRUMS,DRUM HEADS/SKINS,MUSICAL,1,56.44,930006008364,0,NONE,DRUM DEPT,17/02/2026,05/02/2026,01/02/2023,Y,AUSTRAL,Y,,Y
1100713,12 INCH DRUM HEAD COATED SINGLE PLY TC12,40.00,AQUARIAN,TEXTURE COATED,DRUMS,DRUM HEADS/SKINS,MUSICAL,1,25.62,930006008302,0,NONE,DRUM DEPT,22/04/2025,06/04/2025,01/02/2023,Y,AUSTRAL,Y,,Y
1100732,14 INCH DRUM HEAD COATED W/POWER DOT TCPD14,49.00,AQUARIAN,TEXTURE COATED,DRUMS,DRUM HEADS/SKINS,MUSICAL,2,32.03,930006008259,0,NONE,DRUM DEPT,17/04/2025,13/02/2025,01/02/2023,Y,AUSTRAL,Y,,Y
1100919,STUDIO RING SET 10/12 2 X 14 SR-SET10,26.00,AQUARIAN,SR SET10,DRUMS,PARTS/ACCESSORIES,MUSICAL,1,12.57,930006008383,0,NONE,DRUM DEPT,20/12/2023,07/12/2023,01/02/2023,Y,AUSTRAL,Y,,Y
1101176,AQUARIAN MOTC-K16B VINTAGE W/FELT STRIP,104.00,AQUARIAN,,DRUMS,DRUM HEADS/SKINS,MUSICAL,1,58.46,930006024623,0,NONE,DRUM DEPT,20/06/2025,,29/02/2024,N,AUSTRAL,Y,,Y
110930,DRUM PRACTICE PAD RUBBER REBOUND DPP1,29.99,ASHTON,DPP1,DRUMS,PRACTICE DRUMS,MUSICAL,1,53.78,930020001205,0,NONE,DRUM DEPT,15/12/2025,22/05/2025,25/08/2021,N,AUSTRAL,Y,,Y
110JZS,JAZZ PICK NYLON STIFF ROUND Q/P24,1.30,JIM DUNLOP,JAZZ PLECTRA,GUITARS,PICKS,MUSICAL,6,0.83,930004011595,1.00,NONE,GUITARS,21/01/2026,22/01/2026,02/10/2016,,AMS,Y,,Y
111664,ASHTON DST7A DRUMSTICKS PAIR,7.99,ASHTON,DST7A,DRUMS,STICKS,MUSICAL,8,1.16,930006016877,0,NONE,DRUM DEPT,06/05/2025,16/02/2026,01/02/2023,N,AUSTRAL,Y,,Y
11285,5A NYLON TIP DRUMSTICKS,9.95,PAYTONS,,DRUMS,STICKS,MUSICAL,1,6.81,930035005451,9.95,NONE,DRUM DEPT,04/12/2025,27/11/2025,22/03/2021,Y,PAYTONS,Y,,Y
11295,5B NYLON TIP DRUMSTICKS HICKORY,12.95,PAYTONS,,DRUMS,STICKS,MUSICAL,1,9.37,930035005453,12.95,NONE,DRUM DEPT,16/04/2024,11/02/2024,22/03/2021,N,PAYTONS,Y,,Y
11297,DRUMSTICKS FLUORESCENT GREEN,24.99,PAYTONS,,DRUMS,STICKS,MUSICAL,3,7.89,930035006938,19.99,NONE,DRUM DEPT,28/12/2025,11/12/2025,17/10/2016,Y,PAYTONS,Y,,Y
11298,DRUMSTICKS FLUORESCENT RED,16.95,PAYTONS,,DRUMS,STICKS,MUSICAL,2,10.73,930035006939,16.95,NONE,DRUM DEPT,02/02/2026,01/02/2026,17/10/2016,Y,PAYTONS,Y,,Y
11305,Wedgie Drum Key - Ergo Key - Black (25pc Tub),125.00,WEDGIE,,DRUMS,PARTS/ACCESSORIES,MUSICAL,1,85.16,930035007462,0,NONE,DRUM DEPT,17/10/2023,,22/03/2021,,PAYTONS,Y,,N
11306,DRUM KEY SINGLE,5.80,WEDGIE,,DRUMS,PARTS/ACCESSORIES,MUSICAL,9,3.96,930035007461,5.80,NONE,DRUM DEPT,11/12/2025,24/01/2026,22/03/2021,Y,PAYTONS,Y,,Y
11390,EDDY FINN UKULELE CIGARBOX UKE SPRUCE W/BAG,199.00,EDDY FINN,CIGAR BOX,UKULELES,UKULELES,MUSICAL,1,174.02,930035010796,199.00,NONE,GUITARS,11/04/2023,07/03/2022,01/12/2016,Y,PAYTONS,Y,,Y
11414NC,ELECTRIC TENOR UKULELE MAHOGANY EECLTENOR-7TENC,299.00,EDDY FINN,,UKULELES,UKULELES,MUSICAL,1,227.92,930035009974,0,NONE,GUITARS,15/08/2023,,22/03/2021,Y,PAYTONS,Y,,Y
11496,EDDY FINN CONCERT UKE - ELECTRIC 9CE,279.00,EDDY FINN,,UKULELES,UKULELES,MUSICAL,1,213.62,930035011077,0,NONE,GUITARS,18/03/2024,10/04/2024,22/03/2021,Y,PAYTONS,Y,,Y
114BLK,1.14MM PICK TORTEX BLACK GOLD Q/P72,0.95,JIM DUNLOP,BLACK GOLD,GUITARS,PICKS,MUSICAL,49,0.59,930004002898,0.80,NONE,GUITARS,09/09/2025,05/02/2026,03/06/2020,,AMS,Y,,Y
114DEL,1.14MM PICK DELRIN STANDARD Q/P72,0.85,JIM DUNLOP,500 STANDARD,GUITARS,PICKS,MUSICAL,17,0.51,930004002899,0.70,NONE,GUITARS,17/02/2026,12/02/2026,02/10/2016,,AMS,Y,,Y
114FIN,1.14MM PICK TORTEX SHARK FINS Q/P72,0.95,JIM DUNLOP,SHARK FINS,GUITARS,PICKS,MUSICAL,88,0.56,930004003053,0.80,NONE,GUITARS,06/03/2024,18/01/2026,09/02/2020,,AMS,Y,,Y
114FLJ3,TORTEX FLEX 1.14 JAZZ III PICK,1.00,JIM DUNLOP,,GUITARS,PICKS,MUSICAL,80,0.56,930004029385,1.00,NONE,GUITARS,28/07/2025,06/02/2026,25/02/2020,,AMS,Y,,Y
114FLS,DUNLOP 1.14 TORTEX FLEX STD,1.00,JIM DUNLOP,,GUITARS,PICKS,MUSICAL,12,0.59,930004028628,1.00,NONE,GUITARS,17/02/2026,12/02/2026,21/06/2018,,AMS,Y,,Y
